datetime;fecha;hora;prod;wind_speed
2007-06-03 07:00:00;2007-06-03;07:00;2051;4.5
2007-06-03 08:00:00;2007-06-03;08:00;1365;5.2
2007-06-03 09:00:00;2007-06-03;09:00;3063;3.3
2007-06-03 10:00:00;2007-06-03;10:00;2056;5.7
2007-06-03 11:00:00;2007-06-03;11:00;3667;6.2
2007-06-03 12:00:00;2007-06-03;12:00;5265;5.7
2007-06-03 13:00:00;2007-06-03;13:00;2434;4.6
2007-06-03 14:00:00;2007-06-03;14:00;1657;4.1
2007-06-03 15:00:00;2007-06-03;15:00;3250;4.8
2007-06-03 16:00:00;2007-06-03;16:00;2284;4.4
2007-06-03 17:00:00;2007-06-03;17:00;4040;4.9
2007-06-03 18:00:00;2007-06-03;18:00;6626;7.4
2007-06-03 19:00:00;2007-06-03;19:00;10449;6.1
2007-06-03 20:00:00;2007-06-03;20:00;9354;7.4
2007-06-03 21:00:00;2007-06-03;21:00;11972;7.9
2007-06-03 22:00:00;2007-06-03;22:00;9388;5.7
2007-06-03 23:00:00;2007-06-03;23:00;13598;6.5
2007-06-04 00:00:00;2007-06-04;00:00;14726;8.4
2007-06-04 01:00:00;2007-06-04;01:00;13997;7.4
2007-06-04 02:00:00;2007-06-04;02:00;17232;7.9
2007-06-04 03:00:00;2007-06-04;03:00;13546;7.4
2007-06-04 04:00:00;2007-06-04;04:00;9710;6.2
2007-06-04 05:00:00;2007-06-04;05:00;13853;7.3
2007-06-04 06:00:00;2007-06-04;06:00;16834;9.5
2007-06-04 07:00:00;2007-06-04;07:00;22898;10.2
2007-06-04 08:00:00;2007-06-04;08:00;23745;9.5
2007-06-04 09:00:00;2007-06-04;09:00;22853;12.1
2007-06-04 10:00:00;2007-06-04;10:00;21974;11.2
2007-06-04 11:00:00;2007-06-04;11:00;22168;10.4
2007-06-04 12:00:00;2007-06-04;12:00;21999;10.2
2007-06-04 13:00:00;2007-06-04;13:00;21781;8.4
2007-06-04 14:00:00;2007-06-04;14:00;20569;7.5
2007-06-04 15:00:00;2007-06-04;15:00;21122;8.3
2007-06-04 16:00:00;2007-06-04;16:00;22009;9.1
2007-06-04 17:00:00;2007-06-04;17:00;21883;9.8
2007-06-04 18:00:00;2007-06-04;18:00;22022;9.2
2007-06-04 19:00:00;2007-06-04;19:00;22166;9.9
2007-06-04 20:00:00;2007-06-04;20:00;22391;10.9
2007-06-04 21:00:00;2007-06-04;21:00;22030;12.1
2007-06-04 22:00:00;2007-06-04;22:00;22000;10.2
2007-06-04 23:00:00;2007-06-04;23:00;20004;10.3
2007-06-05 00:00:00;2007-06-05;00:00;20934;9.8
2007-06-05 01:00:00;2007-06-05;01:00;21605;11.3
2007-06-05 02:00:00;2007-06-05;02:00;21919;9.8
2007-06-05 03:00:00;2007-06-05;03:00;22116;10.3
2007-06-05 04:00:00;2007-06-05;04:00;22276;10.6
2007-06-05 05:00:00;2007-06-05;05:00;20497;6.8
2007-06-05 06:00:00;2007-06-05;06:00;17372;8.5
2007-06-05 07:00:00;2007-06-05;07:00;17864;10.9
2007-06-05 08:00:00;2007-06-05;08:00;19542;8.7
2007-06-05 09:00:00;2007-06-05;09:00;16446;8.9
2007-06-05 10:00:00;2007-06-05;10:00;15542;8.7
2007-06-05 11:00:00;2007-06-05;11:00;13020;6.7
2007-06-05 12:00:00;2007-06-05;12:00;8467;8.3
2007-06-05 13:00:00;2007-06-05;13:00;9363;7.2
2007-06-05 14:00:00;2007-06-05;14:00;9832;7
2007-06-05 15:00:00;2007-06-05;15:00;9158;6.9
2007-06-05 16:00:00;2007-06-05;16:00;7111;6.1
2007-06-05 17:00:00;2007-06-05;17:00;7640;5.7
2007-06-05 18:00:00;2007-06-05;18:00;9860;6.5
2007-06-05 19:00:00;2007-06-05;19:00;10749;7.3
2007-06-05 20:00:00;2007-06-05;20:00;11105;6.5
2007-06-05 21:00:00;2007-06-05;21:00;8626;5.9
2007-06-05 22:00:00;2007-06-05;22:00;5616;6.3
2007-06-05 23:00:00;2007-06-05;23:00;7932;4.6
2007-06-06 00:00:00;2007-06-06;00:00;7655;6.3
2007-06-06 01:00:00;2007-06-06;01:00;11413;6.1
2007-06-06 02:00:00;2007-06-06;02:00;12463;7.3
2007-06-06 03:00:00;2007-06-06;03:00;10693;7.2
2007-06-06 04:00:00;2007-06-06;04:00;10941;7.3
2007-06-06 05:00:00;2007-06-06;05:00;7802;8.4
2007-06-06 06:00:00;2007-06-06;06:00;7423;8
2007-06-06 07:00:00;2007-06-06;07:00;6428;7.5
2007-06-06 08:00:00;2007-06-06;08:00;4967;8
2007-06-06 09:00:00;2007-06-06;09:00;0;NA
2007-06-06 10:00:00;2007-06-06;10:00;0;NA
2007-06-06 11:00:00;2007-06-06;11:00;0;NA
2007-06-06 12:00:00;2007-06-06;12:00;0;NA
2007-06-06 13:00:00;2007-06-06;13:00;0;NA
2007-06-06 14:00:00;2007-06-06;14:00;0;NA
2007-06-06 15:00:00;2007-06-06;15:00;0;NA
2007-06-06 16:00:00;2007-06-06;16:00;0;NA
2007-06-06 17:00:00;2007-06-06;17:00;0;NA
2007-06-06 18:00:00;2007-06-06;18:00;0;NA
2007-06-06 19:00:00;2007-06-06;19:00;0;2.7
2007-06-06 20:00:00;2007-06-06;20:00;0;2.9
2007-06-06 21:00:00;2007-06-06;21:00;37;3.2
2007-06-06 22:00:00;2007-06-06;22:00;508;2.9
2007-06-06 23:00:00;2007-06-06;23:00;2073;5.6
2007-06-07 00:00:00;2007-06-07;00:00;4017;5.1
2007-06-07 01:00:00;2007-06-07;01:00;5187;6.1
2007-06-07 02:00:00;2007-06-07;02:00;8236;7.4
2007-06-07 03:00:00;2007-06-07;03:00;4494;5.4
2007-06-07 04:00:00;2007-06-07;04:00;4286;6.2
2007-06-07 05:00:00;2007-06-07;05:00;2793;5.5
2007-06-07 06:00:00;2007-06-07;06:00;1454;5
2007-06-07 07:00:00;2007-06-07;07:00;1660;4.5
2007-06-07 08:00:00;2007-06-07;08:00;893;4.6
2007-06-07 09:00:00;2007-06-07;09:00;113;NA
2007-06-07 10:00:00;2007-06-07;10:00;0;NA
2007-06-07 11:00:00;2007-06-07;11:00;0;NA
2007-06-07 12:00:00;2007-06-07;12:00;0;NA
2007-06-07 13:00:00;2007-06-07;13:00;0;NA
2007-06-07 14:00:00;2007-06-07;14:00;0;NA
2007-06-07 15:00:00;2007-06-07;15:00;0;NA
2007-06-07 16:00:00;2007-06-07;16:00;0;NA
2007-06-07 17:00:00;2007-06-07;17:00;0;NA
2007-06-07 18:00:00;2007-06-07;18:00;0;NA
2007-06-07 19:00:00;2007-06-07;19:00;1;1.2
2007-06-07 20:00:00;2007-06-07;20:00;0;2.1
2007-06-07 21:00:00;2007-06-07;21:00;0;2.3
2007-06-07 22:00:00;2007-06-07;22:00;0;1.2
2007-06-07 23:00:00;2007-06-07;23:00;30;4.7
2007-06-08 00:00:00;2007-06-08;00:00;184;3.5
2007-06-08 01:00:00;2007-06-08;01:00;0;1.8
2007-06-08 02:00:00;2007-06-08;02:00;0;1.4
2007-06-08 03:00:00;2007-06-08;03:00;0;0.9
2007-06-08 04:00:00;2007-06-08;04:00;0;3.3
2007-06-08 05:00:00;2007-06-08;05:00;17;2.6
2007-06-08 06:00:00;2007-06-08;06:00;0;2.3
2007-06-08 07:00:00;2007-06-08;07:00;0;2.7
2007-06-08 08:00:00;2007-06-08;08:00;0;1.6
2007-06-08 09:00:00;2007-06-08;09:00;94;5.1
2007-06-08 10:00:00;2007-06-08;10:00;3884;5.2
2007-06-08 11:00:00;2007-06-08;11:00;2684;4.4
2007-06-08 12:00:00;2007-06-08;12:00;1432;5
2007-06-08 13:00:00;2007-06-08;13:00;1226;4.4
2007-06-08 14:00:00;2007-06-08;14:00;1182;5
2007-06-08 15:00:00;2007-06-08;15:00;1885;4.9
2007-06-08 16:00:00;2007-06-08;16:00;2042;4.8
2007-06-08 17:00:00;2007-06-08;17:00;1242;4.6
2007-06-08 18:00:00;2007-06-08;18:00;2508;5.3
2007-06-08 19:00:00;2007-06-08;19:00;1119;2.5
2007-06-08 20:00:00;2007-06-08;20:00;13;1.2
2007-06-08 21:00:00;2007-06-08;21:00;0;2.4
2007-06-08 22:00:00;2007-06-08;22:00;0;3.8
2007-06-08 23:00:00;2007-06-08;23:00;29;3.9
2007-06-09 00:00:00;2007-06-09;00:00;0;3.7
2007-06-09 01:00:00;2007-06-09;01:00;0;3
2007-06-09 02:00:00;2007-06-09;02:00;678;5.4
2007-06-09 03:00:00;2007-06-09;03:00;1495;5.7
2007-06-09 04:00:00;2007-06-09;04:00;1149;5.6
2007-06-09 05:00:00;2007-06-09;05:00;1744;4.5
2007-06-09 06:00:00;2007-06-09;06:00;1587;5.6
2007-06-09 07:00:00;2007-06-09;07:00;2530;5.3
2007-06-09 08:00:00;2007-06-09;08:00;3179;5.3
2007-06-09 09:00:00;2007-06-09;09:00;6738;6.9
2007-06-09 10:00:00;2007-06-09;10:00;6023;4.5
2007-06-09 11:00:00;2007-06-09;11:00;5179;5.1
2007-06-09 12:00:00;2007-06-09;12:00;5080;4.8
2007-06-09 13:00:00;2007-06-09;13:00;5728;4.4
2007-06-09 14:00:00;2007-06-09;14:00;2679;6.1
2007-06-09 15:00:00;2007-06-09;15:00;5034;5.5
2007-06-09 16:00:00;2007-06-09;16:00;7360;6.8
2007-06-09 17:00:00;2007-06-09;17:00;5943;7.5
2007-06-09 18:00:00;2007-06-09;18:00;14295;7.3
2007-06-09 19:00:00;2007-06-09;19:00;14124;5.3
2007-06-09 20:00:00;2007-06-09;20:00;2809;4.6
2007-06-09 21:00:00;2007-06-09;21:00;397;2.5
2007-06-09 22:00:00;2007-06-09;22:00;0;1.5
2007-06-09 23:00:00;2007-06-09;23:00;0;4.1
2007-06-10 00:00:00;2007-06-10;00:00;1234;3.9
2007-06-10 01:00:00;2007-06-10;01:00;1089;3.9
2007-06-10 02:00:00;2007-06-10;02:00;813;4.1
2007-06-10 03:00:00;2007-06-10;03:00;728;4
2007-06-10 04:00:00;2007-06-10;04:00;1423;5.4
2007-06-10 05:00:00;2007-06-10;05:00;1745;4.7
2007-06-10 06:00:00;2007-06-10;06:00;2793;5.2
2007-06-10 07:00:00;2007-06-10;07:00;2796;5.2
2007-06-10 08:00:00;2007-06-10;08:00;3323;6.5
2007-06-10 09:00:00;2007-06-10;09:00;3322;5.6
2007-06-10 10:00:00;2007-06-10;10:00;3475;7.5
2007-06-10 11:00:00;2007-06-10;11:00;17010;8.8
2007-06-10 12:00:00;2007-06-10;12:00;19996;8.7
2007-06-10 13:00:00;2007-06-10;13:00;19490;7.5
2007-06-10 14:00:00;2007-06-10;14:00;14873;10.2
2007-06-10 15:00:00;2007-06-10;15:00;17337;7.6
2007-06-10 16:00:00;2007-06-10;16:00;13516;8.4
2007-06-10 17:00:00;2007-06-10;17:00;16787;9.1
2007-06-10 18:00:00;2007-06-10;18:00;19580;9.1
2007-06-10 19:00:00;2007-06-10;19:00;20382;9.2
2007-06-10 20:00:00;2007-06-10;20:00;17534;11.4
2007-06-10 21:00:00;2007-06-10;21:00;25905;13.7
2007-06-10 22:00:00;2007-06-10;22:00;33307;10.8
2007-06-10 23:00:00;2007-06-10;23:00;31233;10.3
2007-06-11 00:00:00;2007-06-11;00:00;29924;11.3
2007-06-11 01:00:00;2007-06-11;01:00;30010;11.1
2007-06-11 02:00:00;2007-06-11;02:00;28498;9.9
2007-06-11 03:00:00;2007-06-11;03:00;20949;10.4
2007-06-11 04:00:00;2007-06-11;04:00;18476;8
2007-06-11 05:00:00;2007-06-11;05:00;18774;8.9
2007-06-11 06:00:00;2007-06-11;06:00;17303;8.3
2007-06-11 07:00:00;2007-06-11;07:00;15001;7.7
2007-06-11 08:00:00;2007-06-11;08:00;10201;7.7
2007-06-11 09:00:00;2007-06-11;09:00;8886;6.7
2007-06-11 10:00:00;2007-06-11;10:00;6720;7.5
2007-06-11 11:00:00;2007-06-11;11:00;5931;7.4
2007-06-11 12:00:00;2007-06-11;12:00;10698;7.4
2007-06-11 13:00:00;2007-06-11;13:00;13519;7.6
2007-06-11 14:00:00;2007-06-11;14:00;10632;7.8
2007-06-11 15:00:00;2007-06-11;15:00;10429;7
2007-06-11 16:00:00;2007-06-11;16:00;9153;6.7
2007-06-11 17:00:00;2007-06-11;17:00;11437;8.1
2007-06-11 18:00:00;2007-06-11;18:00;15319;8.9
2007-06-11 19:00:00;2007-06-11;19:00;13367;6.8
2007-06-11 20:00:00;2007-06-11;20:00;7285;7
2007-06-11 21:00:00;2007-06-11;21:00;6494;5.3
2007-06-11 22:00:00;2007-06-11;22:00;3026;4.4
2007-06-11 23:00:00;2007-06-11;23:00;2651;4.3
2007-06-12 00:00:00;2007-06-12;00:00;1622;3.9
2007-06-12 01:00:00;2007-06-12;01:00;1949;4
2007-06-12 02:00:00;2007-06-12;02:00;2391;4.4
2007-06-12 03:00:00;2007-06-12;03:00;3335;6
2007-06-12 04:00:00;2007-06-12;04:00;4828;5.4
2007-06-12 05:00:00;2007-06-12;05:00;4517;4.3
2007-06-12 06:00:00;2007-06-12;06:00;2585;5.7
2007-06-12 07:00:00;2007-06-12;07:00;5615;6
2007-06-12 08:00:00;2007-06-12;08:00;7572;7.4
2007-06-12 09:00:00;2007-06-12;09:00;9652;6.9
2007-06-12 10:00:00;2007-06-12;10:00;9048;5.9
2007-06-12 11:00:00;2007-06-12;11:00;8669;6.8
2007-06-12 12:00:00;2007-06-12;12:00;8397;6.3
2007-06-12 13:00:00;2007-06-12;13:00;9712;6.1
2007-06-12 14:00:00;2007-06-12;14:00;5019;6.2
2007-06-12 15:00:00;2007-06-12;15:00;6540;7.2
2007-06-12 16:00:00;2007-06-12;16:00;13096;6.8
2007-06-12 17:00:00;2007-06-12;17:00;15157;8.8
2007-06-12 18:00:00;2007-06-12;18:00;11159;6.6
2007-06-12 19:00:00;2007-06-12;19:00;6341;5.5
2007-06-12 20:00:00;2007-06-12;20:00;2845;5.2
2007-06-12 21:00:00;2007-06-12;21:00;4025;5.6
2007-06-12 22:00:00;2007-06-12;22:00;2098;4.3
2007-06-12 23:00:00;2007-06-12;23:00;2523;4.3
2007-06-13 00:00:00;2007-06-13;00:00;2720;4.6
2007-06-13 01:00:00;2007-06-13;01:00;4728;4.9
2007-06-13 02:00:00;2007-06-13;02:00;4505;4.8
2007-06-13 03:00:00;2007-06-13;03:00;5731;4.4
2007-06-13 04:00:00;2007-06-13;04:00;5925;6
2007-06-13 05:00:00;2007-06-13;05:00;6903;8.1
2007-06-13 06:00:00;2007-06-13;06:00;5153;4.2
2007-06-13 07:00:00;2007-06-13;07:00;7172;5.9
2007-06-13 08:00:00;2007-06-13;08:00;8568;9.5
2007-06-13 09:00:00;2007-06-13;09:00;17302;7.2
2007-06-13 10:00:00;2007-06-13;10:00;16992;7
2007-06-13 11:00:00;2007-06-13;11:00;19998;8.2
2007-06-13 12:00:00;2007-06-13;12:00;21917;11.2
2007-06-13 13:00:00;2007-06-13;13:00;22475;13.4
2007-06-13 14:00:00;2007-06-13;14:00;22307;12
2007-06-13 15:00:00;2007-06-13;15:00;22423;16
2007-06-13 16:00:00;2007-06-13;16:00;22414;15.3
2007-06-13 17:00:00;2007-06-13;17:00;22050;14.3
2007-06-13 18:00:00;2007-06-13;18:00;22342;14.6
2007-06-13 19:00:00;2007-06-13;19:00;22301;14.3
2007-06-13 20:00:00;2007-06-13;20:00;22227;13.5
2007-06-13 21:00:00;2007-06-13;21:00;22222;14
2007-06-13 22:00:00;2007-06-13;22:00;21935;7.5
2007-06-13 23:00:00;2007-06-13;23:00;19883;8.9
2007-06-14 00:00:00;2007-06-14;00:00;21623;8
2007-06-14 01:00:00;2007-06-14;01:00;21401;8.3
2007-06-14 02:00:00;2007-06-14;02:00;21003;9.1
2007-06-14 03:00:00;2007-06-14;03:00;20394;10
2007-06-14 04:00:00;2007-06-14;04:00;21420;9.6
2007-06-14 05:00:00;2007-06-14;05:00;22313;13.8
2007-06-14 06:00:00;2007-06-14;06:00;21773;10.2
2007-06-14 07:00:00;2007-06-14;07:00;20293;9.7
2007-06-14 08:00:00;2007-06-14;08:00;16030;5.7
2007-06-14 09:00:00;2007-06-14;09:00;14507;7.9
2007-06-14 10:00:00;2007-06-14;10:00;20602;8.8
2007-06-14 11:00:00;2007-06-14;11:00;19118;7.3
2007-06-14 12:00:00;2007-06-14;12:00;19536;9.1
2007-06-14 13:00:00;2007-06-14;13:00;20751;11.5
2007-06-14 14:00:00;2007-06-14;14:00;21969;12.9
2007-06-14 15:00:00;2007-06-14;15:00;21935;10.4
2007-06-14 16:00:00;2007-06-14;16:00;22069;12.6
2007-06-14 17:00:00;2007-06-14;17:00;22298;14.4
2007-06-14 18:00:00;2007-06-14;18:00;22311;14
2007-06-14 19:00:00;2007-06-14;19:00;21521;10.3
2007-06-14 20:00:00;2007-06-14;20:00;21845;9.8
2007-06-14 21:00:00;2007-06-14;21:00;21982;11.7
2007-06-14 22:00:00;2007-06-14;22:00;21695;11.7
2007-06-14 23:00:00;2007-06-14;23:00;20994;9.8
2007-06-15 00:00:00;2007-06-15;00:00;21114;8.5
2007-06-15 01:00:00;2007-06-15;01:00;21573;8.1
2007-06-15 02:00:00;2007-06-15;02:00;21717;8.1
2007-06-15 03:00:00;2007-06-15;03:00;21151;9.5
2007-06-15 04:00:00;2007-06-15;04:00;21163;8.3
2007-06-15 05:00:00;2007-06-15;05:00;17141;7.4
2007-06-15 06:00:00;2007-06-15;06:00;14977;7.1
2007-06-15 07:00:00;2007-06-15;07:00;11935;8.1
2007-06-15 08:00:00;2007-06-15;08:00;11533;7.8
2007-06-15 09:00:00;2007-06-15;09:00;13947;6.8
2007-06-15 10:00:00;2007-06-15;10:00;14791;7
2007-06-15 11:00:00;2007-06-15;11:00;14453;7.7
2007-06-15 12:00:00;2007-06-15;12:00;18872;8.9
2007-06-15 13:00:00;2007-06-15;13:00;20429;7.4
2007-06-15 14:00:00;2007-06-15;14:00;18745;6.4
2007-06-15 15:00:00;2007-06-15;15:00;14621;7.3
2007-06-15 16:00:00;2007-06-15;16:00;15921;7.6
2007-06-15 17:00:00;2007-06-15;17:00;19435;8.4
2007-06-15 18:00:00;2007-06-15;18:00;16778;7.5
2007-06-15 19:00:00;2007-06-15;19:00;14611;7.1
2007-06-15 20:00:00;2007-06-15;20:00;13487;6.8
2007-06-15 21:00:00;2007-06-15;21:00;9186;6.5
2007-06-15 22:00:00;2007-06-15;22:00;8246;6.7
2007-06-15 23:00:00;2007-06-15;23:00;6323;6.9
2007-06-16 00:00:00;2007-06-16;00:00;5323;4.7
2007-06-16 01:00:00;2007-06-16;01:00;2662;5
2007-06-16 02:00:00;2007-06-16;02:00;2558;5.4
2007-06-16 03:00:00;2007-06-16;03:00;3985;6
2007-06-16 04:00:00;2007-06-16;04:00;5128;6.6
2007-06-16 05:00:00;2007-06-16;05:00;4729;4
2007-06-16 06:00:00;2007-06-16;06:00;2453;4.2
2007-06-16 07:00:00;2007-06-16;07:00;4894;6.1
2007-06-16 08:00:00;2007-06-16;08:00;5012;5.3
2007-06-16 09:00:00;2007-06-16;09:00;5086;5.8
2007-06-16 10:00:00;2007-06-16;10:00;3380;5.1
2007-06-16 11:00:00;2007-06-16;11:00;2038;5.7
2007-06-16 12:00:00;2007-06-16;12:00;4297;5.2
2007-06-16 13:00:00;2007-06-16;13:00;2365;6.4
2007-06-16 14:00:00;2007-06-16;14:00;4958;6.9
2007-06-16 15:00:00;2007-06-16;15:00;12206;7.4
2007-06-16 16:00:00;2007-06-16;16:00;13506;7.8
2007-06-16 17:00:00;2007-06-16;17:00;9791;7.3
2007-06-16 18:00:00;2007-06-16;18:00;10977;8.9
2007-06-16 19:00:00;2007-06-16;19:00;19159;7.6
2007-06-16 20:00:00;2007-06-16;20:00;18745;9.7
2007-06-16 21:00:00;2007-06-16;21:00;21465;10.5
2007-06-16 22:00:00;2007-06-16;22:00;21392;11.2
2007-06-16 23:00:00;2007-06-16;23:00;21588;9.4
2007-06-17 00:00:00;2007-06-17;00:00;22321;13.2
2007-06-17 01:00:00;2007-06-17;01:00;22353;13
2007-06-17 02:00:00;2007-06-17;02:00;22075;12.9
2007-06-17 03:00:00;2007-06-17;03:00;21933;12.1
2007-06-17 04:00:00;2007-06-17;04:00;22326;12.8
2007-06-17 05:00:00;2007-06-17;05:00;21925;11.8
2007-06-17 06:00:00;2007-06-17;06:00;21967;10.5
2007-06-17 07:00:00;2007-06-17;07:00;21667;12.5
2007-06-17 08:00:00;2007-06-17;08:00;21861;11
2007-06-17 09:00:00;2007-06-17;09:00;22334;13
2007-06-17 10:00:00;2007-06-17;10:00;21472;14.7
2007-06-17 11:00:00;2007-06-17;11:00;22155;16.3
2007-06-17 12:00:00;2007-06-17;12:00;22188;14.1
2007-06-17 13:00:00;2007-06-17;13:00;22276;15.7
2007-06-17 14:00:00;2007-06-17;14:00;22278;15
2007-06-17 15:00:00;2007-06-17;15:00;22352;15
2007-06-17 16:00:00;2007-06-17;16:00;22459;15.1
2007-06-17 17:00:00;2007-06-17;17:00;22290;17.3
2007-06-17 18:00:00;2007-06-17;18:00;22537;15.2
2007-06-17 19:00:00;2007-06-17;19:00;22353;13.8
2007-06-17 20:00:00;2007-06-17;20:00;21879;9.1
2007-06-17 21:00:00;2007-06-17;21:00;24580;8.8
2007-06-17 22:00:00;2007-06-17;22:00;17040;6.8
2007-06-17 23:00:00;2007-06-17;23:00;13114;7.4
2007-06-18 00:00:00;2007-06-18;00:00;11956;5.9
2007-06-18 01:00:00;2007-06-18;01:00;9058;7.1
2007-06-18 02:00:00;2007-06-18;02:00;11350;9.4
2007-06-18 03:00:00;2007-06-18;03:00;19914;10.5
2007-06-18 04:00:00;2007-06-18;04:00;22752;9.1
2007-06-18 05:00:00;2007-06-18;05:00;26087;10.8
2007-06-18 06:00:00;2007-06-18;06:00;24522;11.3
2007-06-18 07:00:00;2007-06-18;07:00;18861;9.8
2007-06-18 08:00:00;2007-06-18;08:00;14976;9.6
2007-06-18 09:00:00;2007-06-18;09:00;11411;7.2
2007-06-18 10:00:00;2007-06-18;10:00;10487;8.4
2007-06-18 11:00:00;2007-06-18;11:00;22293;10
2007-06-18 12:00:00;2007-06-18;12:00;30647;11.8
2007-06-18 13:00:00;2007-06-18;13:00;34358;12
2007-06-18 14:00:00;2007-06-18;14:00;34948;14.1
2007-06-18 15:00:00;2007-06-18;15:00;36591;14.2
2007-06-18 16:00:00;2007-06-18;16:00;36397;11.9
2007-06-18 17:00:00;2007-06-18;17:00;35479;12.6
2007-06-18 18:00:00;2007-06-18;18:00;36319;13.3
2007-06-18 19:00:00;2007-06-18;19:00;36138;12.7
2007-06-18 20:00:00;2007-06-18;20:00;36229;13.2
2007-06-18 21:00:00;2007-06-18;21:00;36560;10.1
2007-06-18 22:00:00;2007-06-18;22:00;36759;12.2
2007-06-18 23:00:00;2007-06-18;23:00;36329;11.8
2007-06-19 00:00:00;2007-06-19;00:00;37106;9.3
2007-06-19 01:00:00;2007-06-19;01:00;37435;15.9
2007-06-19 02:00:00;2007-06-19;02:00;37485;11
2007-06-19 03:00:00;2007-06-19;03:00;26048;7.6
2007-06-19 04:00:00;2007-06-19;04:00;17693;8
2007-06-19 05:00:00;2007-06-19;05:00;18273;9
2007-06-19 06:00:00;2007-06-19;06:00;15321;7.4
2007-06-19 07:00:00;2007-06-19;07:00;11524;7.2
2007-06-19 08:00:00;2007-06-19;08:00;6216;4.9
2007-06-19 09:00:00;2007-06-19;09:00;4571;5.3
2007-06-19 10:00:00;2007-06-19;10:00;8416;6.6
2007-06-19 11:00:00;2007-06-19;11:00;15503;9.3
2007-06-19 12:00:00;2007-06-19;12:00;24935;11.8
2007-06-19 13:00:00;2007-06-19;13:00;34885;13.2
2007-06-19 14:00:00;2007-06-19;14:00;37452;13.2
2007-06-19 15:00:00;2007-06-19;15:00;37396;12.1
2007-06-19 16:00:00;2007-06-19;16:00;34612;8.8
2007-06-19 17:00:00;2007-06-19;17:00;33791;10.9
2007-06-19 18:00:00;2007-06-19;18:00;35665;11.8
2007-06-19 19:00:00;2007-06-19;19:00;35008;11.3
2007-06-19 20:00:00;2007-06-19;20:00;30479;10.9
2007-06-19 21:00:00;2007-06-19;21:00;22712;8.7
2007-06-19 22:00:00;2007-06-19;22:00;13040;6.4
2007-06-19 23:00:00;2007-06-19;23:00;8996;6.1
2007-06-20 00:00:00;2007-06-20;00:00;7667;7.3
2007-06-20 01:00:00;2007-06-20;01:00;8347;7.3
2007-06-20 02:00:00;2007-06-20;02:00;7752;7
2007-06-20 03:00:00;2007-06-20;03:00;7823;4.8
2007-06-20 04:00:00;2007-06-20;04:00;6059;4.5
2007-06-20 05:00:00;2007-06-20;05:00;6703;5.8
2007-06-20 06:00:00;2007-06-20;06:00;8584;5
2007-06-20 07:00:00;2007-06-20;07:00;7888;5.2
2007-06-20 08:00:00;2007-06-20;08:00;12985;6.8
2007-06-20 09:00:00;2007-06-20;09:00;12748;6.6
2007-06-20 10:00:00;2007-06-20;10:00;10007;6.6
2007-06-20 11:00:00;2007-06-20;11:00;9767;7.9
2007-06-20 12:00:00;2007-06-20;12:00;13520;8.4
2007-06-20 13:00:00;2007-06-20;13:00;16308;9.5
2007-06-20 14:00:00;2007-06-20;14:00;15169;7.4
2007-06-20 15:00:00;2007-06-20;15:00;15288;7.2
2007-06-20 16:00:00;2007-06-20;16:00;15318;7.1
2007-06-20 17:00:00;2007-06-20;17:00;15305;10.8
2007-06-20 18:00:00;2007-06-20;18:00;18167;8.4
2007-06-20 19:00:00;2007-06-20;19:00;16999;8.3
2007-06-20 20:00:00;2007-06-20;20:00;14714;6.5
2007-06-20 21:00:00;2007-06-20;21:00;12245;6.5
2007-06-20 22:00:00;2007-06-20;22:00;9393;8.3
2007-06-20 23:00:00;2007-06-20;23:00;11278;6.8
2007-06-21 00:00:00;2007-06-21;00:00;10936;6.4
2007-06-21 01:00:00;2007-06-21;01:00;10069;7
2007-06-21 02:00:00;2007-06-21;02:00;13472;7.6
2007-06-21 03:00:00;2007-06-21;03:00;11183;7.8
2007-06-21 04:00:00;2007-06-21;04:00;8060;6.4
2007-06-21 05:00:00;2007-06-21;05:00;9971;6.6
2007-06-21 06:00:00;2007-06-21;06:00;8466;6.4
2007-06-21 07:00:00;2007-06-21;07:00;8114;6.1
2007-06-21 08:00:00;2007-06-21;08:00;6734;6
2007-06-21 09:00:00;2007-06-21;09:00;7296;6.9
2007-06-21 10:00:00;2007-06-21;10:00;6470;6.3
2007-06-21 11:00:00;2007-06-21;11:00;7192;7.1
2007-06-21 12:00:00;2007-06-21;12:00;13707;7.1
2007-06-21 13:00:00;2007-06-21;13:00;13793;7.8
2007-06-21 14:00:00;2007-06-21;14:00;13236;7.8
2007-06-21 15:00:00;2007-06-21;15:00;15563;8.8
2007-06-21 16:00:00;2007-06-21;16:00;16998;8.1
2007-06-21 17:00:00;2007-06-21;17:00;16431;7.7
2007-06-21 18:00:00;2007-06-21;18:00;15024;7.3
2007-06-21 19:00:00;2007-06-21;19:00;12902;7.9
2007-06-21 20:00:00;2007-06-21;20:00;9043;5.1
2007-06-21 21:00:00;2007-06-21;21:00;6011;6.4
2007-06-21 22:00:00;2007-06-21;22:00;3266;4.6
2007-06-21 23:00:00;2007-06-21;23:00;2906;5.9
2007-06-22 00:00:00;2007-06-22;00:00;4098;4.4
2007-06-22 01:00:00;2007-06-22;01:00;2758;7
2007-06-22 02:00:00;2007-06-22;02:00;2853;4.9
2007-06-22 03:00:00;2007-06-22;03:00;5942;6.6
2007-06-22 04:00:00;2007-06-22;04:00;4709;5.7
2007-06-22 05:00:00;2007-06-22;05:00;3312;4.9
